date,open,high,low,close,adjClose
1998-01-20,3059.17,3059.17,2897.29,3009.865,3009.865
1998-01-21,3059.17,3059.17,2897.29,3009.865,3009.865
1998-01-22,3059.17,3059.17,2897.29,3009.865,3009.865
1998-01-23,3059.17,3059.17,2897.29,3009.865,3009.865
1998-01-26,3059.17,3059.17,2897.29,3009.865,3009.865
1998-01-27,3059.17,3059.17,2897.29,3009.865,3009.865
1998-01-28,3059.17,3059.17,2897.29,3009.865,3009.865
1998-01-29,3059.17,3059.17,2897.29,3009.865,3009.865
1998-01-30,3059.17,3059.17,2897.29,3009.865,3009.865
1998-02-02,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-03,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-04,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-05,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-06,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-09,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-10,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-11,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-12,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-13,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-17,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-18,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-19,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-20,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-23,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-24,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-25,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-26,3007.59,3007.59,2782.39,2811.26,2811.26
1998-02-27,3007.59,3007.59,2782.39,2811.26,2811.26
1998-03-02,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-03,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-04,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-05,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-06,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-09,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-10,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-11,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-12,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-13,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-16,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-17,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-18,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-19,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-20,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-23,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-24,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-25,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-26,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-27,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-30,2809.94,2864.69,2646.6,2796.66,2796.66
1998-03-31,2809.94,2864.69,2646.6,2796.66,2796.66
1998-04-01,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-02,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-03,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-06,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-07,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-08,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-09,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-13,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-14,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-15,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-16,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-17,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-20,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-21,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-22,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-23,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-24,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-27,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-28,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-29,2775.47,2804.91,2719.7,2720.4,2720.4
1998-04-30,2775.47,2804.91,2719.7,2720.4,2720.4
1998-05-01,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-04,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-05,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-06,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-07,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-08,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-11,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-12,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-13,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-14,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-15,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-18,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-19,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-20,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-21,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-22,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-26,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-27,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-28,2764.26,2764.26,2561.86,2592.06,2592.06
1998-05-29,2764.26,2764.26,2561.86,2592.06,2592.06
1998-06-01,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-02,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-03,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-04,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-05,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-08,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-09,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-10,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-11,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-12,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-15,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-16,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-17,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-18,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-19,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-22,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-23,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-24,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-25,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-26,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-29,2574.14,2574.14,2402.62,2500.16,2500.16
1998-06-30,2574.14,2574.14,2402.62,2500.16,2500.16
1998-07-01,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-02,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-06,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-07,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-08,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-09,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-10,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-13,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-14,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-15,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-16,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-17,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-20,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-21,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-22,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-23,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-24,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-27,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-28,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-29,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-30,2496.61,2496.61,2303.62,2303.62,2303.62
1998-07-31,2496.61,2496.61,2303.62,2303.62,2303.62
1998-08-03,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-04,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-05,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-06,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-07,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-10,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-11,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-12,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-13,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-14,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-17,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-18,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-19,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-20,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-21,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-24,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-25,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-26,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-27,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-28,2266.38,2306.79,2167.67,2167.67,2167.67
1998-08-31,2266.38,2306.79,2167.67,2167.67,2167.67
1998-09-01,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-02,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-03,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-04,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-08,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-09,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-10,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-11,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-14,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-15,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-16,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-17,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-18,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-21,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-22,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-23,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-24,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-25,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-28,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-29,2205.84,2389.22,2197.35,2389.22,2389.22
1998-09-30,2205.84,2389.22,2197.35,2389.22,2389.22
1998-10-01,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-02,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-05,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-06,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-07,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-08,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-09,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-12,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-13,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-14,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-15,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-16,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-19,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-20,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-21,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-22,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-23,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-26,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-27,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-28,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-29,2343.0,2367.24,2250.43,2277.14,2277.14
1998-10-30,2343.0,2367.24,2250.43,2277.14,2277.14
1998-11-02,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-03,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-04,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-05,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-06,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-09,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-10,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-11,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-12,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-13,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-16,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-17,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-18,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-19,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-20,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-23,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-24,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-25,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-27,2274.36,2274.36,2000.07,2000.07,2000.07
1998-11-30,2274.36,2274.36,2000.07,2000.07,2000.07
1998-12-01,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-02,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-03,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-04,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-07,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-08,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-09,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-10,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-11,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-14,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-15,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-16,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-17,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-18,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-21,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-22,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-23,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-24,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-28,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-29,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-30,1995.12,2020.06,1902.2,1965.65,1965.65
1998-12-31,1995.12,2020.06,1902.2,1965.65,1965.65
1999-01-04,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-05,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-06,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-07,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-08,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-11,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-12,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-13,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-14,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-15,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-19,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-20,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-21,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-22,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-25,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-26,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-27,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-28,1965.65,2067.35,1928.25,1974.23,1974.23
1999-01-29,1965.65,2067.35,1928.25,1974.23,1974.23
1999-02-01,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-02,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-03,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-04,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-05,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-08,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-09,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-10,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-11,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-12,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-16,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-17,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-18,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-19,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-22,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-23,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-24,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-25,1948.96,1955.81,1869.31,1883.44,1883.44
1999-02-26,1948.96,1955.81,1869.31,1883.44,1883.44
1999-03-01,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-02,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-03,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-04,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-05,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-08,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-09,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-10,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-11,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-12,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-15,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-16,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-17,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-18,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-19,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-22,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-23,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-24,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-25,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-26,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-29,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-30,1888.23,2206.3,1888.23,2201.42,2201.42
1999-03-31,1888.23,2206.3,1888.23,2201.42,2201.42
1999-04-01,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-05,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-06,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-07,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-08,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-09,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-12,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-13,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-14,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-15,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-16,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-19,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-20,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-21,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-22,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-23,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-26,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-27,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-28,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-29,2186.3,2292.4,2133.23,2292.4,2292.4
1999-04-30,2186.3,2292.4,2133.23,2292.4,2292.4
1999-05-03,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-04,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-05,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-06,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-07,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-10,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-11,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-12,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-13,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-14,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-17,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-18,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-19,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-20,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-21,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-24,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-25,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-26,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-27,2302.59,2314.61,2165.51,2167.31,2167.31
1999-05-28,2302.59,2314.61,2165.51,2167.31,2167.31
1999-06-01,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-02,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-03,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-04,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-07,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-08,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-09,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-10,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-11,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-14,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-15,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-16,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-17,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-18,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-21,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-22,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-23,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-24,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-25,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-28,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-29,2136.7,2306.7,2136.7,2306.7,2306.7
1999-06-30,2136.7,2306.7,2136.7,2306.7,2306.7
1999-07-01,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-02,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-06,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-07,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-08,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-09,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-12,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-13,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-14,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-15,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-16,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-19,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-20,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-21,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-22,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-23,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-26,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-27,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-28,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-29,2296.95,2409.35,2283.19,2389.45,2389.45
1999-07-30,2296.95,2409.35,2283.19,2389.45,2389.45
1999-08-02,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-03,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-04,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-05,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-06,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-09,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-10,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-11,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-12,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-13,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-16,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-17,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-18,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-19,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-20,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-23,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-24,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-25,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-26,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-27,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-30,2419.05,2557.63,2415.36,2557.63,2557.63
1999-08-31,2419.05,2557.63,2415.36,2557.63,2557.63
1999-09-01,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-02,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-03,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-07,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-08,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-09,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-10,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-13,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-14,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-15,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-16,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-17,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-20,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-21,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-22,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-23,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-24,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-27,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-28,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-29,2552.66,2719.99,2510.73,2693.28,2693.28
1999-09-30,2552.66,2719.99,2510.73,2693.28,2693.28
1999-10-01,2693.79,2693.79,2475.78,2554.39,2554.39
1999-10-04,2693.79,2693.79,2475.78,2554.39,2554.39
1999-10-05,2693.79,2693.79,2475.78,2554.39,2554.39
1999-10-06,2693.79,2693.79,2475.78,2554.39,2554.39
1999-10-07,2693.79,2693.79,2475.78,2554.39,2554.39
1999-10-08,2693.79,2693.79,2475.78,2554.39,2554.39
1999-10-11,2693.79,2693.79,2475.78,2554.39,2554.39
1999-10-12,2693.79,2693.79,2475.78,2554.39,2554.39
